center,left,right,steering,throttle,brake,speed
IMG/center_2017_04_09_15_55_41_977.jpg,IMG/left_2017_04_09_15_55_41_977.jpg,IMG/right_2017_04_09_15_55_41_977.jpg,-0.1232444,0,0,11.94455
IMG/center_2017_04_09_15_55_42_045.jpg,IMG/left_2017_04_09_15_55_42_045.jpg,IMG/right_2017_04_09_15_55_42_045.jpg,0,0,0,12.07302
IMG/center_2017_04_09_15_55_42_136.jpg,IMG/left_2017_04_09_15_55_42_136.jpg,IMG/right_2017_04_09_15_55_42_136.jpg,0,0.1273618,0,11.77445
IMG/center_2017_04_09_15_55_42_238.jpg,IMG/left_2017_04_09_15_55_42_238.jpg,IMG/right_2017_04_09_15_55_42_238.jpg,0,0.4283401,0,12.31751
IMG/center_2017_04_09_15_55_42_309.jpg,IMG/left_2017_04_09_15_55_42_309.jpg,IMG/right_2017_04_09_15_55_42_309.jpg,0,0.6513305,0,12.67171
IMG/center_2017_04_09_15_55_42_405.jpg,IMG/left_2017_04_09_15_55_42_405.jpg,IMG/right_2017_04_09_15_55_42_405.jpg,0,0.9414334,0,13.28903
IMG/center_2017_04_09_15_55_42_498.jpg,IMG/left_2017_04_09_15_55_42_498.jpg,IMG/right_2017_04_09_15_55_42_498.jpg,0,0.9023551,0,14.46579
IMG/center_2017_04_09_15_55_42_579.jpg,IMG/left_2017_04_09_15_55_42_579.jpg,IMG/right_2017_04_09_15_55_42_579.jpg,-0.1,0.6558886,0,14.94899
IMG/center_2017_04_09_15_55_42_675.jpg,IMG/left_2017_04_09_15_55_42_675.jpg,IMG/right_2017_04_09_15_55_42_675.jpg,-0.35,0.3685983,0,15.52035
IMG/center_2017_04_09_15_55_42_746.jpg,IMG/left_2017_04_09_15_55_42_746.jpg,IMG/right_2017_04_09_15_55_42_746.jpg,-0.5000001,0.155379,0,15.42758
IMG/center_2017_04_09_15_55_42_818.jpg,IMG/left_2017_04_09_15_55_42_818.jpg,IMG/right_2017_04_09_15_55_42_818.jpg,-0.7,0,0,15.22943
IMG/center_2017_04_09_15_55_42_888.jpg,IMG/left_2017_04_09_15_55_42_888.jpg,IMG/right_2017_04_09_15_55_42_888.jpg,-0.8500001,0,0,15.03808
IMG/center_2017_04_09_15_55_42_989.jpg,IMG/left_2017_04_09_15_55_42_989.jpg,IMG/right_2017_04_09_15_55_42_989.jpg,-0.7882416,0,0,14.68675
IMG/center_2017_04_09_15_55_43_059.jpg,IMG/left_2017_04_09_15_55_43_059.jpg,IMG/right_2017_04_09_15_55_43_059.jpg,-0.5784253,0,0,14.60566
IMG/center_2017_04_09_15_55_43_159.jpg,IMG/left_2017_04_09_15_55_43_159.jpg,IMG/right_2017_04_09_15_55_43_159.jpg,-0.2823628,0,0,14.58652
IMG/center_2017_04_09_15_55_43_225.jpg,IMG/left_2017_04_09_15_55_43_225.jpg,IMG/right_2017_04_09_15_55_43_225.jpg,-0.08125588,0,0,14.43644
IMG/center_2017_04_09_15_55_43_292.jpg,IMG/left_2017_04_09_15_55_43_292.jpg,IMG/right_2017_04_09_15_55_43_292.jpg,0,0.2009212,0,14.41833
IMG/center_2017_04_09_15_55_43_393.jpg,IMG/left_2017_04_09_15_55_43_393.jpg,IMG/right_2017_04_09_15_55_43_393.jpg,0,0.5058236,0,14.75631
IMG/center_2017_04_09_15_55_43_494.jpg,IMG/left_2017_04_09_15_55_43_494.jpg,IMG/right_2017_04_09_15_55_43_494.jpg,0,0.803279,0,15.18249
IMG/center_2017_04_09_15_55_43_562.jpg,IMG/left_2017_04_09_15_55_43_562.jpg,IMG/right_2017_04_09_15_55_43_562.jpg,0,1,0,15.74133
IMG/center_2017_04_09_15_55_43_660.jpg,IMG/left_2017_04_09_15_55_43_660.jpg,IMG/right_2017_04_09_15_55_43_660.jpg,0,0.8084115,0,16.75897
IMG/center_2017_04_09_15_55_43_754.jpg,IMG/left_2017_04_09_15_55_43_754.jpg,IMG/right_2017_04_09_15_55_43_754.jpg,0,0.5169538,0,17.29547
IMG/center_2017_04_09_15_55_43_854.jpg,IMG/left_2017_04_09_15_55_43_854.jpg,IMG/right_2017_04_09_15_55_43_854.jpg,-0.25,0.2188932,0,17.41885
IMG/center_2017_04_09_15_55_43_948.jpg,IMG/left_2017_04_09_15_55_43_948.jpg,IMG/right_2017_04_09_15_55_43_948.jpg,-0.45,0,0,17.02564
IMG/center_2017_04_09_15_55_44_044.jpg,IMG/left_2017_04_09_15_55_44_044.jpg,IMG/right_2017_04_09_15_55_44_044.jpg,-0.7,0,0,16.18908
IMG/center_2017_04_09_15_55_44_138.jpg,IMG/left_2017_04_09_15_55_44_138.jpg,IMG/right_2017_04_09_15_55_44_138.jpg,-0.9500002,0,0,15.58989
IMG/center_2017_04_09_15_55_44_230.jpg,IMG/left_2017_04_09_15_55_44_230.jpg,IMG/right_2017_04_09_15_55_44_230.jpg,-1,0,0,15.17844
IMG/center_2017_04_09_15_55_44_325.jpg,IMG/left_2017_04_09_15_55_44_325.jpg,IMG/right_2017_04_09_15_55_44_325.jpg,-1,0,0,15.00511
IMG/center_2017_04_09_15_55_44_410.jpg,IMG/left_2017_04_09_15_55_44_410.jpg,IMG/right_2017_04_09_15_55_44_410.jpg,-1,0,0,14.03552
IMG/center_2017_04_09_15_55_44_498.jpg,IMG/left_2017_04_09_15_55_44_498.jpg,IMG/right_2017_04_09_15_55_44_498.jpg,-1,0,0,13.575
IMG/center_2017_04_09_15_55_44_588.jpg,IMG/left_2017_04_09_15_55_44_588.jpg,IMG/right_2017_04_09_15_55_44_588.jpg,-1,0,0,12.94009
IMG/center_2017_04_09_15_55_44_671.jpg,IMG/left_2017_04_09_15_55_44_671.jpg,IMG/right_2017_04_09_15_55_44_671.jpg,-1,0,0,12.48841
IMG/center_2017_04_09_15_55_44_758.jpg,IMG/left_2017_04_09_15_55_44_758.jpg,IMG/right_2017_04_09_15_55_44_758.jpg,-1,0,0,11.93651
IMG/center_2017_04_09_15_55_44_854.jpg,IMG/left_2017_04_09_15_55_44_854.jpg,IMG/right_2017_04_09_15_55_44_854.jpg,-0.9049277,0,0,11.4859
IMG/center_2017_04_09_15_55_44_932.jpg,IMG/left_2017_04_09_15_55_44_932.jpg,IMG/right_2017_04_09_15_55_44_932.jpg,-0.6416274,0,0,11.14236
IMG/center_2017_04_09_15_55_45_018.jpg,IMG/left_2017_04_09_15_55_45_018.jpg,IMG/right_2017_04_09_15_55_45_018.jpg,-0.3845498,0,0,10.60036
IMG/center_2017_04_09_15_55_45_099.jpg,IMG/left_2017_04_09_15_55_45_099.jpg,IMG/right_2017_04_09_15_55_45_099.jpg,-0.1407599,0,0,10.10886
IMG/center_2017_04_09_15_55_45_183.jpg,IMG/left_2017_04_09_15_55_45_183.jpg,IMG/right_2017_04_09_15_55_45_183.jpg,0,0,0,9.582628
IMG/center_2017_04_09_15_55_45_266.jpg,IMG/left_2017_04_09_15_55_45_266.jpg,IMG/right_2017_04_09_15_55_45_266.jpg,0,0.2505956,0,9.227453
IMG/center_2017_04_09_15_55_45_352.jpg,IMG/left_2017_04_09_15_55_45_352.jpg,IMG/right_2017_04_09_15_55_45_352.jpg,0,0.5093507,0,9.112253
IMG/center_2017_04_09_15_55_45_436.jpg,IMG/left_2017_04_09_15_55_45_436.jpg,IMG/right_2017_04_09_15_55_45_436.jpg,0,0.76056,0,9.292242
IMG/center_2017_04_09_15_55_45_519.jpg,IMG/left_2017_04_09_15_55_45_519.jpg,IMG/right_2017_04_09_15_55_45_519.jpg,0,1,0,9.695715
IMG/center_2017_04_09_15_55_45_605.jpg,IMG/left_2017_04_09_15_55_45_605.jpg,IMG/right_2017_04_09_15_55_45_605.jpg,0,1,0,10.19315
IMG/center_2017_04_09_15_55_45_688.jpg,IMG/left_2017_04_09_15_55_45_688.jpg,IMG/right_2017_04_09_15_55_45_688.jpg,0,1,0,10.71613
IMG/center_2017_04_09_15_55_45_772.jpg,IMG/left_2017_04_09_15_55_45_772.jpg,IMG/right_2017_04_09_15_55_45_772.jpg,0,1,0,11.46374
IMG/center_2017_04_09_15_55_45_865.jpg,IMG/left_2017_04_09_15_55_45_865.jpg,IMG/right_2017_04_09_15_55_45_865.jpg,0,1,0,11.63813
IMG/center_2017_04_09_15_55_45_941.jpg,IMG/left_2017_04_09_15_55_45_941.jpg,IMG/right_2017_04_09_15_55_45_941.jpg,0,1,0,12.12424
IMG/center_2017_04_09_15_55_46_023.jpg,IMG/left_2017_04_09_15_55_46_023.jpg,IMG/right_2017_04_09_15_55_46_023.jpg,0,1,0,12.66199
IMG/center_2017_04_09_15_55_46_105.jpg,IMG/left_2017_04_09_15_55_46_105.jpg,IMG/right_2017_04_09_15_55_46_105.jpg,0,1,0,13.0446
IMG/center_2017_04_09_15_55_46_186.jpg,IMG/left_2017_04_09_15_55_46_186.jpg,IMG/right_2017_04_09_15_55_46_186.jpg,0,1,0,13.40317
IMG/center_2017_04_09_15_55_46_267.jpg,IMG/left_2017_04_09_15_55_46_267.jpg,IMG/right_2017_04_09_15_55_46_267.jpg,0,1,0,13.58337
IMG/center_2017_04_09_15_55_46_346.jpg,IMG/left_2017_04_09_15_55_46_346.jpg,IMG/right_2017_04_09_15_55_46_346.jpg,0,1,0,14.06775
IMG/center_2017_04_09_15_55_46_430.jpg,IMG/left_2017_04_09_15_55_46_430.jpg,IMG/right_2017_04_09_15_55_46_430.jpg,0,1,0,14.53176
IMG/center_2017_04_09_15_55_46_511.jpg,IMG/left_2017_04_09_15_55_46_511.jpg,IMG/right_2017_04_09_15_55_46_511.jpg,0.2,0.7596703,0,14.70878
IMG/center_2017_04_09_15_55_46_595.jpg,IMG/left_2017_04_09_15_55_46_595.jpg,IMG/right_2017_04_09_15_55_46_595.jpg,0.45,0.5003907,0,14.55007
IMG/center_2017_04_09_15_55_46_672.jpg,IMG/left_2017_04_09_15_55_46_672.jpg,IMG/right_2017_04_09_15_55_46_672.jpg,0.6000001,0.2684763,0,14.21219
IMG/center_2017_04_09_15_55_46_750.jpg,IMG/left_2017_04_09_15_55_46_750.jpg,IMG/right_2017_04_09_15_55_46_750.jpg,0.8000001,0.03579648,0,13.61059
IMG/center_2017_04_09_15_55_46_828.jpg,IMG/left_2017_04_09_15_55_46_828.jpg,IMG/right_2017_04_09_15_55_46_828.jpg,1,0,0,12.9757
IMG/center_2017_04_09_15_55_46_909.jpg,IMG/left_2017_04_09_15_55_46_909.jpg,IMG/right_2017_04_09_15_55_46_909.jpg,0.8528431,0,0,12.16796
IMG/center_2017_04_09_15_55_46_985.jpg,IMG/left_2017_04_09_15_55_46_985.jpg,IMG/right_2017_04_09_15_55_46_985.jpg,0.6186705,0,0,11.73652
IMG/center_2017_04_09_15_55_47_063.jpg,IMG/left_2017_04_09_15_55_47_063.jpg,IMG/right_2017_04_09_15_55_47_063.jpg,0.3880175,0,0,11.30217
IMG/center_2017_04_09_15_55_47_138.jpg,IMG/left_2017_04_09_15_55_47_138.jpg,IMG/right_2017_04_09_15_55_47_138.jpg,0.1586078,0,0,10.68493
IMG/center_2017_04_09_15_55_47_213.jpg,IMG/left_2017_04_09_15_55_47_213.jpg,IMG/right_2017_04_09_15_55_47_213.jpg,0,0,0,10.07816
IMG/center_2017_04_09_15_55_47_290.jpg,IMG/left_2017_04_09_15_55_47_290.jpg,IMG/right_2017_04_09_15_55_47_290.jpg,0,0,0,9.674486
IMG/center_2017_04_09_15_55_47_367.jpg,IMG/left_2017_04_09_15_55_47_367.jpg,IMG/right_2017_04_09_15_55_47_367.jpg,0,0,0,9.246807
IMG/center_2017_04_09_15_55_47_445.jpg,IMG/left_2017_04_09_15_55_47_445.jpg,IMG/right_2017_04_09_15_55_47_445.jpg,0,0.2335696,0,9.048201
IMG/center_2017_04_09_15_55_47_524.jpg,IMG/left_2017_04_09_15_55_47_524.jpg,IMG/right_2017_04_09_15_55_47_524.jpg,0,0.4702459,0,9.148469
IMG/center_2017_04_09_15_55_47_602.jpg,IMG/left_2017_04_09_15_55_47_602.jpg,IMG/right_2017_04_09_15_55_47_602.jpg,0,0.5345341,0,9.339145
IMG/center_2017_04_09_15_55_47_679.jpg,IMG/left_2017_04_09_15_55_47_679.jpg,IMG/right_2017_04_09_15_55_47_679.jpg,0,0.3034235,0,9.361096
IMG/center_2017_04_09_15_55_47_760.jpg,IMG/left_2017_04_09_15_55_47_760.jpg,IMG/right_2017_04_09_15_55_47_760.jpg,0.2,0.06027277,0,9.197313
IMG/center_2017_04_09_15_55_47_843.jpg,IMG/left_2017_04_09_15_55_47_843.jpg,IMG/right_2017_04_09_15_55_47_843.jpg,0.4,0,0,8.939193
IMG/center_2017_04_09_15_55_47_926.jpg,IMG/left_2017_04_09_15_55_47_926.jpg,IMG/right_2017_04_09_15_55_47_926.jpg,0.6000001,0,0,8.650405
IMG/center_2017_04_09_15_55_48_008.jpg,IMG/left_2017_04_09_15_55_48_008.jpg,IMG/right_2017_04_09_15_55_48_008.jpg,0.8000001,0,0,8.384686
IMG/center_2017_04_09_15_55_48_093.jpg,IMG/left_2017_04_09_15_55_48_093.jpg,IMG/right_2017_04_09_15_55_48_093.jpg,1,0,0,8.05705
IMG/center_2017_04_09_15_55_48_174.jpg,IMG/left_2017_04_09_15_55_48_174.jpg,IMG/right_2017_04_09_15_55_48_174.jpg,1,0,0,7.897871
IMG/center_2017_04_09_15_55_48_258.jpg,IMG/left_2017_04_09_15_55_48_258.jpg,IMG/right_2017_04_09_15_55_48_258.jpg,0.9158594,0,0,7.77115
IMG/center_2017_04_09_15_55_48_342.jpg,IMG/left_2017_04_09_15_55_48_342.jpg,IMG/right_2017_04_09_15_55_48_342.jpg,0.6638877,0,0,7.678264
IMG/center_2017_04_09_15_55_48_423.jpg,IMG/left_2017_04_09_15_55_48_423.jpg,IMG/right_2017_04_09_15_55_48_423.jpg,0.4204599,0,0,7.606038
IMG/center_2017_04_09_15_55_48_506.jpg,IMG/left_2017_04_09_15_55_48_506.jpg,IMG/right_2017_04_09_15_55_48_506.jpg,0.1707689,0.08172834,0,7.563261
IMG/center_2017_04_09_15_55_48_591.jpg,IMG/left_2017_04_09_15_55_48_591.jpg,IMG/right_2017_04_09_15_55_48_591.jpg,0,0.3349338,0,7.69791
IMG/center_2017_04_09_15_55_48_673.jpg,IMG/left_2017_04_09_15_55_48_673.jpg,IMG/right_2017_04_09_15_55_48_673.jpg,0,0.5803236,0,8.204729
IMG/center_2017_04_09_15_55_48_754.jpg,IMG/left_2017_04_09_15_55_48_754.jpg,IMG/right_2017_04_09_15_55_48_754.jpg,0,0.8240764,0,8.860209
IMG/center_2017_04_09_15_55_48_836.jpg,IMG/left_2017_04_09_15_55_48_836.jpg,IMG/right_2017_04_09_15_55_48_836.jpg,0,1,0,9.716202
IMG/center_2017_04_09_15_55_48_917.jpg,IMG/left_2017_04_09_15_55_48_917.jpg,IMG/right_2017_04_09_15_55_48_917.jpg,0,1,0,10.60506
IMG/center_2017_04_09_15_55_48_998.jpg,IMG/left_2017_04_09_15_55_48_998.jpg,IMG/right_2017_04_09_15_55_48_998.jpg,0.15,0.7572803,0,11.34333
IMG/center_2017_04_09_15_55_49_081.jpg,IMG/left_2017_04_09_15_55_49_081.jpg,IMG/right_2017_04_09_15_55_49_081.jpg,0.35,0.5091128,0,11.41137
IMG/center_2017_04_09_15_55_49_163.jpg,IMG/left_2017_04_09_15_55_49_163.jpg,IMG/right_2017_04_09_15_55_49_163.jpg,0.5500001,0.2627748,0,11.92755
IMG/center_2017_04_09_15_55_49_246.jpg,IMG/left_2017_04_09_15_55_49_246.jpg,IMG/right_2017_04_09_15_55_49_246.jpg,0.7351952,0.0125136,0,11.92831
IMG/center_2017_04_09_15_55_49_326.jpg,IMG/left_2017_04_09_15_55_49_326.jpg,IMG/right_2017_04_09_15_55_49_326.jpg,0.4969965,0,0,11.73623
IMG/center_2017_04_09_15_55_49_409.jpg,IMG/left_2017_04_09_15_55_49_409.jpg,IMG/right_2017_04_09_15_55_49_409.jpg,0.253282,0,0,11.71638
IMG/center_2017_04_09_15_55_49_491.jpg,IMG/left_2017_04_09_15_55_49_491.jpg,IMG/right_2017_04_09_15_55_49_491.jpg,0.005446866,0,0,11.48029
IMG/center_2017_04_09_15_55_49_573.jpg,IMG/left_2017_04_09_15_55_49_573.jpg,IMG/right_2017_04_09_15_55_49_573.jpg,0,0.2509396,0,11.71167
IMG/center_2017_04_09_15_55_49_654.jpg,IMG/left_2017_04_09_15_55_49_654.jpg,IMG/right_2017_04_09_15_55_49_654.jpg,0,0.4922504,0,12.04328
IMG/center_2017_04_09_15_55_49_737.jpg,IMG/left_2017_04_09_15_55_49_737.jpg,IMG/right_2017_04_09_15_55_49_737.jpg,0,0.7376138,0,12.42892
IMG/center_2017_04_09_15_55_49_818.jpg,IMG/left_2017_04_09_15_55_49_818.jpg,IMG/right_2017_04_09_15_55_49_818.jpg,0,0.9826894,0,13.21314
IMG/center_2017_04_09_15_55_49_900.jpg,IMG/left_2017_04_09_15_55_49_900.jpg,IMG/right_2017_04_09_15_55_49_900.jpg,0,1,0,13.99733
IMG/center_2017_04_09_15_55_49_979.jpg,IMG/left_2017_04_09_15_55_49_979.jpg,IMG/right_2017_04_09_15_55_49_979.jpg,0,1,0,14.86315
IMG/center_2017_04_09_15_55_50_060.jpg,IMG/left_2017_04_09_15_55_50_060.jpg,IMG/right_2017_04_09_15_55_50_060.jpg,0,1,0,15.72348
IMG/center_2017_04_09_15_55_50_143.jpg,IMG/left_2017_04_09_15_55_50_143.jpg,IMG/right_2017_04_09_15_55_50_143.jpg,0,1,0,16.57794
IMG/center_2017_04_09_15_55_50_224.jpg,IMG/left_2017_04_09_15_55_50_224.jpg,IMG/right_2017_04_09_15_55_50_224.jpg,0,0.7558205,0,17.27183
IMG/center_2017_04_09_15_55_50_307.jpg,IMG/left_2017_04_09_15_55_50_307.jpg,IMG/right_2017_04_09_15_55_50_307.jpg,-0.2,0.5074374,0,17.70441
IMG/center_2017_04_09_15_55_50_388.jpg,IMG/left_2017_04_09_15_55_50_388.jpg,IMG/right_2017_04_09_15_55_50_388.jpg,-0.3282352,0.2632303,0,17.90608
IMG/center_2017_04_09_15_55_50_470.jpg,IMG/left_2017_04_09_15_55_50_470.jpg,IMG/right_2017_04_09_15_55_50_470.jpg,-0.08405354,0.01904858,0,17.79199
IMG/center_2017_04_09_15_55_50_552.jpg,IMG/left_2017_04_09_15_55_50_552.jpg,IMG/right_2017_04_09_15_55_50_552.jpg,0,0,0,17.59878
IMG/center_2017_04_09_15_55_50_636.jpg,IMG/left_2017_04_09_15_55_50_636.jpg,IMG/right_2017_04_09_15_55_50_636.jpg,0,0,0,17.92923
IMG/center_2017_04_09_15_55_50_719.jpg,IMG/left_2017_04_09_15_55_50_719.jpg,IMG/right_2017_04_09_15_55_50_719.jpg,0,0.1671696,0,17.83219
IMG/center_2017_04_09_15_55_50_803.jpg,IMG/left_2017_04_09_15_55_50_803.jpg,IMG/right_2017_04_09_15_55_50_803.jpg,0,0.2522785,0,17.96487
IMG/center_2017_04_09_15_55_50_888.jpg,IMG/left_2017_04_09_15_55_50_888.jpg,IMG/right_2017_04_09_15_55_50_888.jpg,0,0,0,17.96013
IMG/center_2017_04_09_15_55_50_969.jpg,IMG/left_2017_04_09_15_55_50_969.jpg,IMG/right_2017_04_09_15_55_50_969.jpg,0,0,0,17.82382
IMG/center_2017_04_09_15_55_51_052.jpg,IMG/left_2017_04_09_15_55_51_052.jpg,IMG/right_2017_04_09_15_55_51_052.jpg,0,0,0,17.68349
IMG/center_2017_04_09_15_55_51_134.jpg,IMG/left_2017_04_09_15_55_51_134.jpg,IMG/right_2017_04_09_15_55_51_134.jpg,0,0.1640767,0,17.07233
IMG/center_2017_04_09_15_55_51_218.jpg,IMG/left_2017_04_09_15_55_51_218.jpg,IMG/right_2017_04_09_15_55_51_218.jpg,0,0.2387764,0,17.20271
IMG/center_2017_04_09_15_55_51_298.jpg,IMG/left_2017_04_09_15_55_51_298.jpg,IMG/right_2017_04_09_15_55_51_298.jpg,0,0,0,17.10878
IMG/center_2017_04_09_15_55_51_380.jpg,IMG/left_2017_04_09_15_55_51_380.jpg,IMG/right_2017_04_09_15_55_51_380.jpg,0,0,0,16.96625
IMG/center_2017_04_09_15_55_51_464.jpg,IMG/left_2017_04_09_15_55_51_464.jpg,IMG/right_2017_04_09_15_55_51_464.jpg,0,0,0,16.82513
IMG/center_2017_04_09_15_55_51_548.jpg,IMG/left_2017_04_09_15_55_51_548.jpg,IMG/right_2017_04_09_15_55_51_548.jpg,0,0,0,16.68514
IMG/center_2017_04_09_15_55_51_633.jpg,IMG/left_2017_04_09_15_55_51_633.jpg,IMG/right_2017_04_09_15_55_51_633.jpg,0,0,0,17.05488
IMG/center_2017_04_09_15_55_51_717.jpg,IMG/left_2017_04_09_15_55_51_717.jpg,IMG/right_2017_04_09_15_55_51_717.jpg,0,0.2503546,0,17.01461
IMG/center_2017_04_09_15_55_51_802.jpg,IMG/left_2017_04_09_15_55_51_802.jpg,IMG/right_2017_04_09_15_55_51_802.jpg,0,0.3398528,0,17.24017
IMG/center_2017_04_09_15_55_51_888.jpg,IMG/left_2017_04_09_15_55_51_888.jpg,IMG/right_2017_04_09_15_55_51_888.jpg,0,0.08064642,0,17.32231
IMG/center_2017_04_09_15_55_51_972.jpg,IMG/left_2017_04_09_15_55_51_972.jpg,IMG/right_2017_04_09_15_55_51_972.jpg,0,0,0,16.64896
IMG/center_2017_04_09_15_55_52_055.jpg,IMG/left_2017_04_09_15_55_52_055.jpg,IMG/right_2017_04_09_15_55_52_055.jpg,0,0,0,16.51011
IMG/center_2017_04_09_15_55_52_141.jpg,IMG/left_2017_04_09_15_55_52_141.jpg,IMG/right_2017_04_09_15_55_52_141.jpg,0,0,0,16.37348
IMG/center_2017_04_09_15_55_52_222.jpg,IMG/left_2017_04_09_15_55_52_222.jpg,IMG/right_2017_04_09_15_55_52_222.jpg,0,0,0,16.2387
IMG/center_2017_04_09_15_55_52_307.jpg,IMG/left_2017_04_09_15_55_52_307.jpg,IMG/right_2017_04_09_15_55_52_307.jpg,0,0,0,16.1055
IMG/center_2017_04_09_15_55_52_393.jpg,IMG/left_2017_04_09_15_55_52_393.jpg,IMG/right_2017_04_09_15_55_52_393.jpg,0,0,0,16.49182
IMG/center_2017_04_09_15_55_52_479.jpg,IMG/left_2017_04_09_15_55_52_479.jpg,IMG/right_2017_04_09_15_55_52_479.jpg,0,0,0,16.3643
IMG/center_2017_04_09_15_55_52_561.jpg,IMG/left_2017_04_09_15_55_52_561.jpg,IMG/right_2017_04_09_15_55_52_561.jpg,0,0,0,16.24021
IMG/center_2017_04_09_15_55_52_645.jpg,IMG/left_2017_04_09_15_55_52_645.jpg,IMG/right_2017_04_09_15_55_52_645.jpg,0,0,0,16.11869
IMG/center_2017_04_09_15_55_52_730.jpg,IMG/left_2017_04_09_15_55_52_730.jpg,IMG/right_2017_04_09_15_55_52_730.jpg,0,0.2508143,0,16.04274
IMG/center_2017_04_09_15_55_52_812.jpg,IMG/left_2017_04_09_15_55_52_812.jpg,IMG/right_2017_04_09_15_55_52_812.jpg,0,0.3420155,0,15.79413
IMG/center_2017_04_09_15_55_52_899.jpg,IMG/left_2017_04_09_15_55_52_899.jpg,IMG/right_2017_04_09_15_55_52_899.jpg,0,0.08216257,0,15.85864
IMG/center_2017_04_09_15_55_52_985.jpg,IMG/left_2017_04_09_15_55_52_985.jpg,IMG/right_2017_04_09_15_55_52_985.jpg,0,0,0,15.72564
IMG/center_2017_04_09_15_55_53_071.jpg,IMG/left_2017_04_09_15_55_53_071.jpg,IMG/right_2017_04_09_15_55_53_071.jpg,0,0,0,15.60176
IMG/center_2017_04_09_15_55_53_150.jpg,IMG/left_2017_04_09_15_55_53_150.jpg,IMG/right_2017_04_09_15_55_53_150.jpg,0,0,0,15.48408
IMG/center_2017_04_09_15_55_53_235.jpg,IMG/left_2017_04_09_15_55_53_235.jpg,IMG/right_2017_04_09_15_55_53_235.jpg,0,0,0,15.89065
IMG/center_2017_04_09_15_55_53_320.jpg,IMG/left_2017_04_09_15_55_53_320.jpg,IMG/right_2017_04_09_15_55_53_320.jpg,0,0,0,15.76878
IMG/center_2017_04_09_15_55_53_404.jpg,IMG/left_2017_04_09_15_55_53_404.jpg,IMG/right_2017_04_09_15_55_53_404.jpg,0,0,0,15.64464
IMG/center_2017_04_09_15_55_53_490.jpg,IMG/left_2017_04_09_15_55_53_490.jpg,IMG/right_2017_04_09_15_55_53_490.jpg,0,0,0,15.5219
IMG/center_2017_04_09_15_55_53_575.jpg,IMG/left_2017_04_09_15_55_53_575.jpg,IMG/right_2017_04_09_15_55_53_575.jpg,0,0,0,14.85112
IMG/center_2017_04_09_15_55_53_660.jpg,IMG/left_2017_04_09_15_55_53_660.jpg,IMG/right_2017_04_09_15_55_53_660.jpg,0,0,0,14.73109
IMG/center_2017_04_09_15_55_53_744.jpg,IMG/left_2017_04_09_15_55_53_744.jpg,IMG/right_2017_04_09_15_55_53_744.jpg,0,0,0,14.61329
IMG/center_2017_04_09_15_55_53_830.jpg,IMG/left_2017_04_09_15_55_53_830.jpg,IMG/right_2017_04_09_15_55_53_830.jpg,0,0,0,14.49564
IMG/center_2017_04_09_15_55_53_920.jpg,IMG/left_2017_04_09_15_55_53_920.jpg,IMG/right_2017_04_09_15_55_53_920.jpg,0,0.2686218,0,14.94916
IMG/center_2017_04_09_15_55_54_001.jpg,IMG/left_2017_04_09_15_55_54_001.jpg,IMG/right_2017_04_09_15_55_54_001.jpg,0,0.02396769,0,14.98083
IMG/center_2017_04_09_15_55_54_091.jpg,IMG/left_2017_04_09_15_55_54_091.jpg,IMG/right_2017_04_09_15_55_54_091.jpg,0,0,0,14.87745
IMG/center_2017_04_09_15_55_54_178.jpg,IMG/left_2017_04_09_15_55_54_178.jpg,IMG/right_2017_04_09_15_55_54_178.jpg,0,0,0,14.17438
IMG/center_2017_04_09_15_55_54_265.jpg,IMG/left_2017_04_09_15_55_54_265.jpg,IMG/right_2017_04_09_15_55_54_265.jpg,0,0,0,14.09421
IMG/center_2017_04_09_15_55_54_354.jpg,IMG/left_2017_04_09_15_55_54_354.jpg,IMG/right_2017_04_09_15_55_54_354.jpg,0,0,0,14.51027
IMG/center_2017_04_09_15_55_54_422.jpg,IMG/left_2017_04_09_15_55_54_422.jpg,IMG/right_2017_04_09_15_55_54_422.jpg,0,0,0,13.92607
IMG/center_2017_04_09_15_55_54_498.jpg,IMG/left_2017_04_09_15_55_54_498.jpg,IMG/right_2017_04_09_15_55_54_498.jpg,0,0,0,13.81861
IMG/center_2017_04_09_15_55_54_589.jpg,IMG/left_2017_04_09_15_55_54_589.jpg,IMG/right_2017_04_09_15_55_54_589.jpg,0,0,0,13.64402
IMG/center_2017_04_09_15_55_54_676.jpg,IMG/left_2017_04_09_15_55_54_676.jpg,IMG/right_2017_04_09_15_55_54_676.jpg,0,0,0,14.05717
IMG/center_2017_04_09_15_55_54_769.jpg,IMG/left_2017_04_09_15_55_54_769.jpg,IMG/right_2017_04_09_15_55_54_769.jpg,0,0.08950345,0,13.91756
IMG/center_2017_04_09_15_55_54_859.jpg,IMG/left_2017_04_09_15_55_54_859.jpg,IMG/right_2017_04_09_15_55_54_859.jpg,0,0.3585107,0,13.49655
IMG/center_2017_04_09_15_55_54_946.jpg,IMG/left_2017_04_09_15_55_54_946.jpg,IMG/right_2017_04_09_15_55_54_946.jpg,0,0.08379346,0,13.61043
IMG/center_2017_04_09_15_55_55_043.jpg,IMG/left_2017_04_09_15_55_55_043.jpg,IMG/right_2017_04_09_15_55_55_043.jpg,0,0,0,14.03363
